,name,phone,latitude,longitude,addtional_info,type,address,url
8,Salonica,+17737523899,41.7916340191296,-87.5901181094787,Yelp Rating: 3.5 Reviews: 279,restaurants,1440 E 57th St,https://www.yelp.com/biz/salonica-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Quadrangle Club,+17737027221,41.7913988,-87.5976079,Yelp Rating: 4.0 Reviews: 25,restaurants,1155 E 57th St,https://www.yelp.com/biz/quadrangle-club-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,B'Gabs Goodies,+17732561000,41.79167,-87.58986,Yelp Rating: 4.5 Reviews: 100,restaurants,1450 E 57th St,https://www.yelp.com/biz/bgabs-goodies-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Starbucks,+17732561930,41.795187,-87.59669,Yelp Rating: 3.5 Reviews: 50,food,1174 East 55th Streeet,https://www.yelp.com/biz/starbucks-chicago-122?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Te'amo Boba Bar,+17739476547,41.7948851,-87.5990599,Yelp Rating: 4.0 Reviews: 53,food,1115 E 55th St,https://www.yelp.com/biz/teamo-boba-bar-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,TrueNorth Cafe Hyde Park,+17735387372,41.79119,-87.59382,Yelp Rating: 3.0 Reviews: 15,food,1323 E 57th St,https://www.yelp.com/biz/truenorth-cafe-hyde-park-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Insomnia Cookies,+18776326654,41.794818,-87.5989647,Yelp Rating: 3.5 Reviews: 28,food,1105 E 55th St,https://www.yelp.com/biz/insomnia-cookies-chicago-6?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Bonjour Cafe Bakery,+17732415300,41.795394300857,-87.588288261354,Yelp Rating: 3.5 Reviews: 219,food,1550 E 55th St,https://www.yelp.com/biz/bonjour-cafe-bakery-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,57th Street Wines,+17739664883,41.7916349,-87.5899628,Yelp Rating: 5.0 Reviews: 12,food,1448 E 57th St,https://www.yelp.com/biz/57th-street-wines-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Walgreens,+17736671177,41.7957341253991,-87.5878217916077,Yelp Rating: 2.5 Reviews: 76,food,1554 E 55Th St,https://www.yelp.com/biz/walgreens-chicago-77?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Rosin Eyecare - Chicago Hyde Park,+17736670024,41.795527867065,-87.5883071874157,Yelp Rating: 3.0 Reviews: 17,health,1548 E 55th St,https://www.yelp.com/biz/rosin-eyecare-chicago-hyde-park-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Walgreens Optical,+17733340900,41.79584,-87.58833,Yelp Rating: 2.0 Reviews: 4,health,1554 E 55th St,https://www.yelp.com/biz/walgreens-optical-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Tooth Fairy World - Hyde Park,+17739478884,41.7949131097535,-87.5880690650471,Yelp Rating: 3.5 Reviews: 22,health,1525 E 55th St,https://www.yelp.com/biz/tooth-fairy-world-hyde-park-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,NovaCare Rehabilitation,+17736678800,41.7949041374943,-87.5880308775231,Yelp Rating: 4.0 Reviews: 2,health,1525 E 55th St,https://www.yelp.com/biz/novacare-rehabilitation-chicago-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Hyde Park Dermatology,+17736675577,41.79488,-87.5879999,Yelp Rating: 2.5 Reviews: 28,health,1525 E 55th St,https://www.yelp.com/biz/hyde-park-dermatology-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,The Massage Therapy Center,+17732882710,41.7981571,-87.5890591,Yelp Rating: 5.0 Reviews: 4,health,5305 S Harper Ave,https://www.yelp.com/biz/the-massage-therapy-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,MinuteClinic,+17737521425,41.7998,-87.5947,Yelp Rating: 3.0 Reviews: 2,health,1228 East 53rd St,https://www.yelp.com/biz/minuteclinic-chicago-13?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,University Dental Associates - Hyde Park,+17733636009,41.79985,-87.5907,Yelp Rating: 3.0 Reviews: 17,health,1424-28 E 53rd St,https://www.yelp.com/biz/university-dental-associates-hyde-park-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,"Lawshea Rufus, DDS",+17733241237,41.79985,-87.5907,Yelp Rating: 3.5 Reviews: 3,health,1424 E 53rd St,https://www.yelp.com/biz/lawshea-rufus-dds-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Pearle Vision,+17734938372,41.799982,-87.596411,Yelp Rating: 3.0 Reviews: 34,health,1200 E 53rd St,https://www.yelp.com/biz/pearle-vision-chicago-24?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,The Figure Factory,+17736332405,41.8004799,-87.5906143,Yelp Rating: 1.0 Reviews: 3,health,5228 S Blackstone Ave,https://www.yelp.com/biz/the-figure-factory-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Village Eyecare - Hyde Park,+17733630202,41.7950668,-87.5851898,Yelp Rating: 4.5 Reviews: 82,health,1621 E 55th St,https://www.yelp.com/biz/village-eyecare-hyde-park-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Paradise of Chicago Limousines,+17736155672,41.7709686,-87.5729199,Yelp Rating: 1.5 Reviews: 40,transport,6820 S Merrill Ave,https://www.yelp.com/biz/paradise-of-chicago-limousines-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Snix Snacks,+17735378706,41.9534416241446,-87.724527195096,Yelp Rating: 5.0 Reviews: 11,restaurants,3945 N Springfield Ave,https://www.yelp.com/biz/snix-snacks-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Fittingly Delicious,+17737547793,41.95335,-87.72675,Yelp Rating: 4.5 Reviews: 36,restaurants,3939 W Irving Park Rd,https://www.yelp.com/biz/fittingly-delicious-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Wing Chong Restaurant,+17735883808,41.9553756713867,-87.7211685180664,Yelp Rating: 4.0 Reviews: 66,restaurants,4077 N Elston Ave,https://www.yelp.com/biz/wing-chong-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Chicken Works & Salad Company,+17735885488,41.9538906,-87.719712,Yelp Rating: 4.0 Reviews: 223,restaurants,3658 W Irving Park Rd,https://www.yelp.com/biz/chicken-works-and-salad-company-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Top Dog II,+17734780733,41.9535141,-87.7272644,Yelp Rating: 3.0 Reviews: 12,restaurants,3961 W Irving Park Rd,https://www.yelp.com/biz/top-dog-ii-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Taco Max,+17739426397,41.95407,-87.719445,Yelp Rating: 4.5 Reviews: 72,restaurants,4009 N Elston Ave,https://www.yelp.com/biz/taco-max-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,El Llano Restaurant,+17738669500,41.954179,-87.719454,Yelp Rating: 3.5 Reviews: 60,restaurants,4011 N Elston Ave,https://www.yelp.com/biz/el-llano-restaurant-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Cafe Urbano,+17734781000,41.956659,-87.723814,Yelp Rating: 4.0 Reviews: 169,restaurants,4176 N Elston Ave,https://www.yelp.com/biz/cafe-urbano-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Original Alps Pancake House,+17732675112,41.95345,-87.71927,Yelp Rating: 3.5 Reviews: 240,restaurants,3637 W Irving Park Rd,https://www.yelp.com/biz/original-alps-pancake-house-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Hot Woks Cool Sushi,+17732821818,41.9528312683105,-87.7278366088867,Yelp Rating: 3.5 Reviews: 360,restaurants,3930 N Pulaski Rd,https://www.yelp.com/biz/hot-woks-cool-sushi-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Subway,+17738661294,41.95408,-87.71876,Yelp Rating: 2.0 Reviews: 1,restaurants,3620 W Irving Park Rd,https://www.yelp.com/biz/subway-chicago-7?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Guey Lon,+17732671724,41.9531021118164,-87.71875,Yelp Rating: 4.0 Reviews: 41,restaurants,3968 N Elston Ave,https://www.yelp.com/biz/guey-lon-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Tony's Finer Foods,+17738660010,41.9559402,-87.7219009,Yelp Rating: 3.5 Reviews: 106,food,4137 N Elston Ave,https://www.yelp.com/biz/tonys-finer-foods-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Golden Leaf Liquors,+17734784195,41.9539253514052,-87.7197453188169,Yelp Rating: 4.0 Reviews: 8,food,3652 W Irving Park Rd,https://www.yelp.com/biz/golden-leaf-liquors-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Dunkin' Donuts,+17733269246,41.9540764429022,-87.7272167618837,Yelp Rating: 4.0 Reviews: 12,food,3960 W Irving Park Rd,https://www.yelp.com/biz/dunkin-donuts-chicago-173?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Walgreens,+17736853527,41.95331,-87.7280399,Yelp Rating: 2.5 Reviews: 22,food,4001 W Irving Park Rd,https://www.yelp.com/biz/walgreens-chicago-131?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Irving Park Liquors,+17735834378,41.953182220459,-87.7185284346342,Yelp Rating: 3.5 Reviews: 15,food,3976 N Elston,https://www.yelp.com/biz/irving-park-liquors-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,McDonald's,+17734631585,41.9535451005496,-87.71822668612,Yelp Rating: 2.5 Reviews: 19,food,3615 W Irving Park Rd,https://www.yelp.com/biz/mcdonalds-chicago-12?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Lucky Charm Cafe,+17732937207,41.95408,-87.71804,Yelp Rating: 4.5 Reviews: 32,food,3600 W Irving Park Rd,https://www.yelp.com/biz/lucky-charm-cafe-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Global Dental Care PC,+17734781500,41.9539604187012,-87.7202987670898,Yelp Rating: 3.5 Reviews: 9,health,3666 W Irving Park Rd,https://www.yelp.com/biz/global-dental-care-pc-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Healthcare Plus Caregivers,+17732830090,41.9532432556152,-87.7272109985352,Yelp Rating: 1.0 Reviews: 2,health,3949 N Pulaski Rd,https://www.yelp.com/biz/healthcare-plus-caregivers-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Couples Counseling Chicago,+17736338057,41.9516411,-87.7205429,Yelp Rating: 4.0 Reviews: 6,health,3850 N Lawndale Ave,https://www.yelp.com/biz/couples-counseling-chicago-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,A & A Health Center,+17732029888,41.9559076,-87.7278468,Yelp Rating: 5.0 Reviews: 1,health,4112 N Pulaski Rd,https://www.yelp.com/biz/a-and-a-health-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,"Elaine Vozar, LAc",+17736093711,41.9504139,-87.7271927,Yelp Rating: 4.5 Reviews: 2,health,3817 N Pulaski Rd,https://www.yelp.com/biz/elaine-vozar-lac-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Root Acupuncture and Herbal Therapy,+17738445709,41.9503774,-87.7273751,Yelp Rating: 5.0 Reviews: 4,health,3817 N Pulaski Rd,https://www.yelp.com/biz/root-acupuncture-and-herbal-therapy-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Bluebird Wellness,+17732343742,41.9503864522081,-87.7274537670095,Yelp Rating: 5.0 Reviews: 7,health,3817 N Pulaski Rd,https://www.yelp.com/biz/bluebird-wellness-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Anonuevo Lourdes DDS,+17735099682,41.95349,-87.7173,Yelp Rating: 2.5 Reviews: 4,health,3549 W Irving Park Rd,https://www.yelp.com/biz/anonuevo-lourdes-dds-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,City Smiles,+17736633800,41.9501853,-87.7276981,Yelp Rating: 4.0 Reviews: 37,health,3800 N Pulaski Rd,https://www.yelp.com/biz/city-smiles-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Midwest Foot & Ankle Center,+17734783782,41.9534912109375,-87.7169723510742,Yelp Rating: 1.0 Reviews: 1,health,3541 W Irving Park Rd,https://www.yelp.com/biz/midwest-foot-and-ankle-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,"Abiera N Jonathan, DMD",+17735884650,41.9535217285156,-87.7149124145508,Yelp Rating: 1.0 Reviews: 1,health,3451 W Irving Park Rd,https://www.yelp.com/biz/abiera-n-jonathan-dmd-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Moy Lee Chinese Restaurant,+17736311290,41.97771,-87.77007,Yelp Rating: 3.5 Reviews: 82,restaurants,5346 N Milwaukee Ave,https://www.yelp.com/biz/moy-lee-chinese-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Andy's Deli & Mikolajczyk Sausage Shop,+17736317304,41.9804079,-87.7724157,Yelp Rating: 3.5 Reviews: 103,restaurants,5442 N Milwaukee Ave,https://www.yelp.com/biz/andys-deli-and-mikolajczyk-sausage-shop-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Paterno's Pizza,+17736315522,41.977152,-87.768683,Yelp Rating: 3.5 Reviews: 94,restaurants,5303 N Milwaukee Ave,https://www.yelp.com/biz/paternos-pizza-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Chinese Kitchen,+17736318836,41.97685,-87.76972,Yelp Rating: 3.5 Reviews: 65,restaurants,5316 N Milwaukee Ave,https://www.yelp.com/biz/chinese-kitchen-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Elly's Pancake House,+17737751333,41.9766505395055,-87.7690699696541,Yelp Rating: 3.5 Reviews: 262,restaurants,5310 N Milwaukee Ave,https://www.yelp.com/biz/ellys-pancake-house-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Chavez Mexican Restaurant,+17736287430,41.9766704795123,-87.7683360502124,Yelp Rating: 3.5 Reviews: 40,restaurants,5239 N Central Ave,https://www.yelp.com/biz/chavez-mexican-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Cafe Marbella,+17738530128,41.982489,-87.773586,Yelp Rating: 3.5 Reviews: 281,restaurants,5527 N Milwaukee Ave,https://www.yelp.com/biz/cafe-marbella-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,King's Gyros 2,+17737365406,41.9755325317383,-87.767204284668,Yelp Rating: 3.5 Reviews: 150,restaurants,5233 N Milwaukee Ave,https://www.yelp.com/biz/kings-gyros-2-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Tuxpan Mexican Grill,+17739304284,41.9827421704092,-87.77428150177,Yelp Rating: 3.5 Reviews: 134,restaurants,5540 N Milwaukee Ave,https://www.yelp.com/biz/tuxpan-mexican-grill-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Rosati's Pizza,+17737922585,41.9828375,-87.7743391,Yelp Rating: 2.5 Reviews: 33,restaurants,5544 N Milwaukee Ave,https://www.yelp.com/biz/rosatis-pizza-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Vaughan's Pub & Grill,+17736319206,41.9806,-87.77751,Yelp Rating: 3.5 Reviews: 82,restaurants,5485 N Northwest Hwy,https://www.yelp.com/biz/vaughans-pub-and-grill-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,7-Eleven,+17737633237,41.9772649380967,-87.7698209881783,Yelp Rating: 3.5 Reviews: 8,food,5316M N Milwaukee Ave,https://www.yelp.com/biz/7-eleven-chicago-138?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Sweet World Pastry,+17737925566,41.98046,-87.77258,Yelp Rating: 5.0 Reviews: 12,food,5450 N Milwaukee Ave,https://www.yelp.com/biz/sweet-world-pastry-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Foremost Liquor Center,+17736312600,41.9774475097656,-87.7687835693359,Yelp Rating: 4.0 Reviews: 18,food,5303 N Milwaukee Ave,https://www.yelp.com/biz/foremost-liquor-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Walgreens,+17737368920,41.9751952,-87.7675195,Yelp Rating: 4.0 Reviews: 15,food,5230 N Milwaukee Ave,https://www.yelp.com/biz/walgreens-chicago-76?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,John's Import Foods,+17737921010,41.98115,-87.77844,Yelp Rating: 1.0 Reviews: 3,food,5515 N Northwest Hwy,https://www.yelp.com/biz/johns-import-foods-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Yellow Rose Cafe,+17736312297,41.98367,-87.76634,Yelp Rating: 4.5 Reviews: 150,food,5640 N Elston Ave,https://www.yelp.com/biz/yellow-rose-cafe-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Ellengee Market,+17737779000,41.9733695983887,-87.7661666870117,Yelp Rating: 4.5 Reviews: 10,food,5120 N Milwaukee Ave,https://www.yelp.com/biz/ellengee-market-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Beautiful Cakes,+17737777535,41.9721711,-87.7739173,Yelp Rating: 4.0 Reviews: 53,food,5814 W Higgins Ave,https://www.yelp.com/biz/beautiful-cakes-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Seattle Suttons Healthy Eating,+17736714200,41.9848811,-87.775925,Yelp Rating: 5.0 Reviews: 1,food,5677 N Milwaukee Ave,https://www.yelp.com/biz/seattle-suttons-healthy-eating-chicago-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,7-Eleven,+17737630144,41.9736896284596,-87.7785006165505,Yelp Rating: 2.5 Reviews: 7,food,6000 W Higgins Ave,https://www.yelp.com/biz/7-eleven-chicago-17?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Dunkin' Donuts,+17732028977,41.9728492,-87.7776085,Yelp Rating: 2.5 Reviews: 17,food,5949 W Higgins Ave,https://www.yelp.com/biz/dunkin-donuts-chicago-188?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Chicago Sweet Connection,+17732834430,41.9824555,-87.780708,Yelp Rating: 3.5 Reviews: 111,food,5569 N Northwest Hwy,https://www.yelp.com/biz/chicago-sweet-connection-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
