,name,phone,latitude,longitude,addtional_info,type,address,url
3,"David Seligman, DDS",+16466813086,40.7755585,-73.9609528,Yelp Rating: 5.0 Reviews: 1,health,898 Park Ave,https://www.yelp.com/biz/david-seligman-dds-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Kutnick Richard MD,+12128792628,40.77556,-73.96095,Yelp Rating: 5.0 Reviews: 2,health,898 Park Ave,https://www.yelp.com/biz/kutnick-richard-md-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Seligman Orthodontics,+13476623071,40.77556,-73.96095,Yelp Rating: 5.0 Reviews: 8,health,898 Park Ave,https://www.yelp.com/biz/seligman-orthodontics-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,"Erica Haskett, DDS",+12125345000,40.77556,-73.96095,Yelp Rating: 5.0 Reviews: 10,health,898 Park Ave,https://www.yelp.com/biz/erica-haskett-dds-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Intensive Care Medical Health Foundation,+18184235529,40.77532,-73.96017,Yelp Rating: 1.0 Reviews: 5,health,895 Park Ave,https://www.yelp.com/biz/intensive-care-medical-health-foundation-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Today Medical Associates,+13473847534,40.77532,-73.96017,Yelp Rating: 2.0 Reviews: 13,health,895 Park Ave,https://www.yelp.com/biz/today-medical-associates-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,"Farrokh Shafaie, MD",+12127721010,40.7752397,-73.9604559,Yelp Rating: 5.0 Reviews: 1,health,895 Park Ave,https://www.yelp.com/biz/farrokh-shafaie-md-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,National Stem Cell Centers,+16464480427,40.77578,-73.96013,Yelp Rating: 3.5 Reviews: 3,health,903 Park Ave,https://www.yelp.com/biz/national-stem-cell-centers-new-york-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Pet Cab NYC,+19179826335,40.7766412,-73.9521468,Yelp Rating: 5.0 Reviews: 3,transport,,https://www.yelp.com/biz/pet-cab-nyc-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Car 24 Transportation,+12126777777,40.771564,-73.953659,Yelp Rating: 2.0 Reviews: 1,transport,1489 1st Ave,https://www.yelp.com/biz/car-24-transportation-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,OnCabs,+18557100915,40.773714,-73.9512929,Yelp Rating: 1.0 Reviews: 3,transport,1562 1st Ave,https://www.yelp.com/biz/oncabs-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Surrey Limousine,+19293445462,40.7705726623535,-73.9519805908203,Yelp Rating: 1.0 Reviews: 2,transport,439 E 77th St,https://www.yelp.com/biz/surrey-limousine-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,The Mansion,+12125358888,40.77601,-73.94685,Yelp Rating: 3.5 Reviews: 298,restaurants,1634 York Ave,https://www.yelp.com/biz/the-mansion-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Bagel Bob's on York,+12125353838,40.7765329,-73.9470054,Yelp Rating: 3.5 Reviews: 225,restaurants,1641 York Ave,https://www.yelp.com/biz/bagel-bobs-on-york-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Arturo's Pizza,+12122882430,40.77528,-73.94737,Yelp Rating: 3.5 Reviews: 111,restaurants,1610 York Ave,https://www.yelp.com/biz/arturos-pizza-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,York Deli & Convenience Store,+12125340837,40.77694,-73.94674,Yelp Rating: 4.0 Reviews: 1,restaurants,1661 York Ave,https://www.yelp.com/biz/york-deli-and-convenience-store-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Nargila Grill,+12125353700,40.7750129699707,-73.9481506347656,Yelp Rating: 3.5 Reviews: 75,restaurants,1599 York Ave,https://www.yelp.com/biz/nargila-grill-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Hansol Farm,+12127373354,40.7770384,-73.9461451,Yelp Rating: 1.5 Reviews: 5,restaurants,1672 York Ave,https://www.yelp.com/biz/hansol-farm-new-york-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Sushi Suki,+12122493766,40.774562,-73.948486,Yelp Rating: 3.5 Reviews: 149,restaurants,1577 York Ave,https://www.yelp.com/biz/sushi-suki-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Mumtaz Indian Restaurant,+12128794797,40.77413,-73.94821,Yelp Rating: 3.5 Reviews: 86,restaurants,1582 York Ave,https://www.yelp.com/biz/mumtaz-indian-restaurant-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Charley Mom Restaurant,+12124396363,40.7740287780762,-73.9481582641602,Yelp Rating: 3.5 Reviews: 80,restaurants,1580 York Ave,https://www.yelp.com/biz/charley-mom-restaurant-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Shorty's,+12123482300,40.77784,-73.94831,Yelp Rating: 3.5 Reviews: 211,restaurants,1678 1st Ave,https://www.yelp.com/biz/shortys-new-york-264?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,New Sunny East 88,+12128769332,40.777902,-73.94825,Yelp Rating: 3.5 Reviews: 64,restaurants,1680 1st Ave,https://www.yelp.com/biz/new-sunny-east-88-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Taco Today,+12128602266,40.77726,-73.94932,Yelp Rating: 3.0 Reviews: 76,restaurants,1659 1st Avenue,https://www.yelp.com/biz/taco-today-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Food Matters,+12122278610,40.775676,-73.946952,Yelp Rating: 3.0 Reviews: 2,food,1632 York Ave,https://www.yelp.com/biz/food-matters-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Duane Reade,+12125342000,40.7762394,-73.9470811,Yelp Rating: 3.0 Reviews: 8,food,1637 York Ave,https://www.yelp.com/biz/duane-reade-new-york-236?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Gristede's Sloan's Supermarket,+12126286769,40.7761146,-73.946779,Yelp Rating: 1.0 Reviews: 3,food,1644 York Ave,https://www.yelp.com/biz/gristedes-sloans-supermarket-new-york-5?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Park East Wines & Spirits,+12125342093,40.77681,-73.94681,Yelp Rating: 4.5 Reviews: 23,food,1657 York Ave,https://www.yelp.com/biz/park-east-wines-and-spirits-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,A Tisket A Tasket Fruit & Gourmet Baskets,+12124102275,40.776933,-73.9467169,Yelp Rating: 1.0 Reviews: 2,food,1661 York Ave,https://www.yelp.com/biz/a-tisket-a-tasket-fruit-and-gourmet-baskets-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Black Star Bakery & Cafe,+16467264546,40.7749269639842,-73.948163241148,Yelp Rating: 5.0 Reviews: 5,food,1597 York Ave,https://www.yelp.com/biz/black-star-bakery-and-cafe-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,7-Eleven,+12123273613,40.7746278712132,-73.9478031545877,Yelp Rating: 3.0 Reviews: 19,food,1594 York Ave,https://www.yelp.com/biz/7-eleven-new-york-9?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Beyoglu Garden Marketplace,+12125354261,40.7747699,-73.94819,Yelp Rating: 4.0 Reviews: 40,food,1593 York Ave,https://www.yelp.com/biz/beyoglu-garden-marketplace-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Duane Reade,+19174928801,40.7769896,-73.9492722,Yelp Rating: 2.0 Reviews: 14,food,401 E 86th St,https://www.yelp.com/biz/duane-reade-new-york-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Horshinski Corrie DC,+12128618870,40.77601,-73.94788,Yelp Rating: 5.0 Reviews: 2,health,444 E 86th St,https://www.yelp.com/biz/horshinski-corrie-dc-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Zinberg Scott Dr,+12126288500,40.77616,-73.94843,Yelp Rating: 5.0 Reviews: 1,health,430 E 86th St,https://www.yelp.com/biz/zinberg-scott-dr-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Full Moon Acupuncture,+12127341459,40.77488,-73.94761,Yelp Rating: 5.0 Reviews: 2,health,1600 York Ave,https://www.yelp.com/biz/full-moon-acupuncture-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,"Elaine K. Hicks LCSW, Ph.D. psychotherapist",+16095583645,40.774706,-73.946933,Yelp Rating: 1.0 Reviews: 3,health,520 E 85th St,https://www.yelp.com/biz/elaine-k-hicks-lcsw-ph-d-psychotherapist-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Sunny Beauty Spa,+12128312676,40.7776319458843,-73.94814539469,Yelp Rating: 4.0 Reviews: 15,health,1672 1st Ave,https://www.yelp.com/biz/sunny-beauty-spa-new-york-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,York Anesthesiologists,+16312642030,40.776084,-73.944435,Yelp Rating: 2.5 Reviews: 2,health,170 E End Ave,https://www.yelp.com/biz/york-anesthesiologists-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,"Robert M Freund, MD",+12125831200,40.7760696,-73.9444122,Yelp Rating: 4.0 Reviews: 4,health,170 E End Ave,https://www.yelp.com/biz/robert-m-freund-md-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Langer David MD,+12128707966,40.77609,-73.94443,Yelp Rating: 1.0 Reviews: 1,health,170 E End Ave,https://www.yelp.com/biz/langer-david-md-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,East Manhattan Diagnostic Imaging,+12124105100,40.77828,-73.94698,Yelp Rating: 3.0 Reviews: 7,health,424 E 89th St,https://www.yelp.com/biz/east-manhattan-diagnostic-imaging-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,"Hecker Lawrence, MD",+12127348877,40.77346,-73.94606,Yelp Rating: 5.0 Reviews: 1,health,90 E End Ave,https://www.yelp.com/biz/hecker-lawrence-md-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Farrells Limousine Svce,+12122894374,40.779,-73.94588,Yelp Rating: 1.0 Reviews: 1,transport,427 E 90th St,https://www.yelp.com/biz/farrells-limousine-svce-new-york-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Polo Car and Limousine Service,+12124271000,40.77872,-73.94943,Yelp Rating: 2.0 Reviews: 4,transport,325 E 88th St,https://www.yelp.com/biz/polo-car-and-limousine-service-manhattan?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Afghan Kebab House II,+17188139556,40.768066,-73.959243,Yelp Rating: 3.5 Reviews: 181,restaurants,1345 2nd Ave,https://www.yelp.com/biz/afghan-kebab-house-ii-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Jean Claude 2,+12122493400,40.7680053710938,-73.9592895507812,Yelp Rating: 4.0 Reviews: 126,restaurants,1343 2nd Ave,https://www.yelp.com/biz/jean-claude-2-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Shanghai,+12122888066,40.768291,-73.958381,Yelp Rating: 4.0 Reviews: 83,restaurants,1388 2nd Ave,https://www.yelp.com/biz/shanghai-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Ko Sushi,+12124391678,40.767795,-73.959442,Yelp Rating: 3.5 Reviews: 311,restaurants,1329 2nd Ave,https://www.yelp.com/biz/ko-sushi-new-york-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,5 Napkin Burger,+12122490777,40.7673835,-73.959583,Yelp Rating: 3.5 Reviews: 205,restaurants,1325 2nd Ave,https://www.yelp.com/biz/5-napkin-burger-new-york-9?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Beach Cafe,+12129887299,40.7672686,-73.9592185,Yelp Rating: 2.5 Reviews: 212,restaurants,1326 2nd Ave,https://www.yelp.com/biz/beach-cafe-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Le Reveil Coffee,+16466924109,40.76716,-73.95922,Yelp Rating: 4.0 Reviews: 101,restaurants,1322 2nd Ave,https://www.yelp.com/biz/le-reveil-coffee-new-york-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Crusty & Tasty,+16464787217,40.7673098,-73.9596342,Yelp Rating: 2.5 Reviews: 10,restaurants,1323 2nd Ave,https://www.yelp.com/biz/crusty-and-tasty-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Oita Sushi,+12125350002,40.767249,-73.959768,Yelp Rating: 4.5 Reviews: 226,restaurants,1317A 2nd Ave 69th St,https://www.yelp.com/biz/oita-sushi-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Hui Restaurant & Bar,+16468690339,40.76701,-73.95846,Yelp Rating: 4.0 Reviews: 79,restaurants,314 E 70th St,https://www.yelp.com/biz/hui-restaurant-and-bar-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Rangoli Exquisite Indian Cuisine,+12126283800,40.7693,-73.95823,Yelp Rating: 4.5 Reviews: 372,restaurants,1393 A 2nd Ave,https://www.yelp.com/biz/rangoli-exquisite-indian-cuisine-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Millesima,+12126399463,40.76851,-73.9589,Yelp Rating: 4.5 Reviews: 17,food,1355 2nd Ave,https://www.yelp.com/biz/millesima-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Walgreens,+12127346076,40.76774,-73.95892,Yelp Rating: 2.5 Reviews: 19,food,1328 2Nd Ave,https://www.yelp.com/biz/walgreens-new-york-27?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Vivi Bubble Tea,+16468580710,40.76722,-73.95918,Yelp Rating: 3.5 Reviews: 50,food,1324 2nd Ave,https://www.yelp.com/biz/vivi-bubble-tea-new-york-34?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,CVS Pharmacy,+12122495699,40.7690399,-73.95778,Yelp Rating: 3.5 Reviews: 3,food,305 E 72nd St,https://www.yelp.com/biz/cvs-pharmacy-new-york-21?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Whiskey & Wine Off 69,+12125850005,40.7672937,-73.9596965,Yelp Rating: 4.0 Reviews: 14,food,1321 2nd Ave,https://www.yelp.com/biz/whiskey-and-wine-off-69-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,NYC Health Bar,+19174090317,40.7672735,-73.959653,Yelp Rating: 4.5 Reviews: 51,food,1319 2nd Ave,https://www.yelp.com/biz/nyc-health-bar-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,CVS Pharmacy,+12122491299,40.7690848,-73.9579668,Yelp Rating: 2.0 Reviews: 6,food,1400 2nd Ave,https://www.yelp.com/biz/cvs-pharmacy-new-york-30?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Bodhi Medical Group,+18886030993,40.768518,-73.95824,Yelp Rating: 4.0 Reviews: 29,health,302 E 72nd St,https://www.yelp.com/biz/bodhi-medical-group-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,"Andrew Silverman, MD",+18886039338,40.7686057,-73.9582908,Yelp Rating: 5.0 Reviews: 1,health,302 E 72nd St.,https://www.yelp.com/biz/andrew-silverman-md-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Eastside Dental Associates,+12125174660,40.767935,-73.959747,Yelp Rating: 5.0 Reviews: 1,health,225 E 70th St,https://www.yelp.com/biz/eastside-dental-associates-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,"William Schlesinger, DDS MAGD ABGD AFAAID",+12125175940,40.7679290771484,-73.9597473144531,Yelp Rating: 4.0 Reviews: 5,health,225 East 70th St,https://www.yelp.com/biz/william-schlesinger-dds-magd-abgd-afaaid-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Hart Catherine MD,+12123963272,40.7684135,-73.9578323,Yelp Rating: 5.0 Reviews: 2,health,310 E 72nd St,https://www.yelp.com/biz/hart-catherine-md-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,"Dursztman Mark, MD",+12122883290,40.7684135,-73.9578323,Yelp Rating: 4.0 Reviews: 4,health,310 E 72nd St,https://www.yelp.com/biz/dursztman-mark-md-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Nash Thomas W MD,+12127346612,40.7684135,-73.9578323,Yelp Rating: 5.0 Reviews: 1,health,310 E 72nd St,https://www.yelp.com/biz/nash-thomas-w-md-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,"Benjamin Choi, MD",+12125355888,40.76893,-73.9590599,Yelp Rating: 3.5 Reviews: 11,health,242 E 72nd St,https://www.yelp.com/biz/benjamin-choi-md-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,New York Acupuncture Healthcare,+12122497670,40.7690392,-73.9577789,Yelp Rating: 5.0 Reviews: 1,health,305 E 72nd St,https://www.yelp.com/biz/new-york-acupuncture-healthcare-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Mandel Vision,+18888663681,40.768409,-73.96054,Yelp Rating: 5.0 Reviews: 414,health,211 E 70th St,https://www.yelp.com/biz/mandel-vision-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,"Eric R Mandel, MD - Mandel Vision",+12127340111,40.7685128,-73.9603664,Yelp Rating: 5.0 Reviews: 2,health,211 E 70th St,https://www.yelp.com/biz/eric-r-mandel-md-mandel-vision-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Suv-Me,+18557886333,40.76371,-73.9606476,Yelp Rating: 1.0 Reviews: 1,transport,326 E 65th St,https://www.yelp.com/biz/suv-me-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,UGO Shuttle,+12122887400,40.7634,-73.9596,Yelp Rating: 1.0 Reviews: 1,transport,360 E 65th St,https://www.yelp.com/biz/ugo-shuttle-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Nisi,+12127521517,40.7620000023732,-73.9499301463366,Yelp Rating: 3.5 Reviews: 81,restaurants,549 Main St,https://www.yelp.com/biz/nisi-new-york-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,China 1 Kitchen,+12125880806,40.7632023290684,-73.9490040654764,Yelp Rating: 2.5 Reviews: 56,restaurants,609 Main St,https://www.yelp.com/biz/china-1-kitchen-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
