STORE_NAME,longitude,latitude,ADDRESS,ADDRESS2,CITY,STATE,ZIP5,zip4,County,
"Mexico 2000 Deli Grocey Corp",-73.955101,40.707466,"367A Broadway","","Brooklyn","NY","11211","7303","KINGS" 
"Fresh Fruit & Cafe Organic Inc.",-73.923538,40.761135,"3303 Broadway","","Astoria","NY","11106","","QUEENS" 
"Friends Halal Meat Supermarket, Inc.",-73.854927,40.836044,"2100 Starling Ave","","Bronx","NY","10462","4357","BRONX" 
"Spring Deli & Tobacco Inc",-73.735596,40.718418,"21915 Jamaica Ave","","Queens Village","NY","11428","2126","QUEENS" 
"7 Eleven Store 35049A",-73.922859,40.60994,"2474 Flatbush Ave","","Brooklyn","NY","11234","5045","KINGS" 
"Flb Deli Incorporated",-73.737297,40.66758,"138-61 Francis Lewis Blv","","Rosedale","NY","11422","","QUEENS" 
"10th Street Food Corp",-73.977753,40.725925,"392 E 10th Street","","New York","NY","10009","","NEW YORK" 
"1849 Westchester Grocery & Candy Corp",-73.863991,40.832588,"1849 Westchester Ave","","Bronx","NY","10472","3015","BRONX" 
"Charles Johns Brant",-74.363449,43.502769,"111 Elm Lake Road","","SPECULATOR","NY","12164","","HAMILTON" 
"Tikvah Bazar, Corp.",-73.822258,40.727249,"7128 Main St","","Flushing","NY","11367","2023","QUEENS" 
"Harnas Readi Mart",-76.891037,42.171978,"435 Sing Sing Rd","","Horseheads","NY","14845","1182","CHEMUNG" 
"Sammys Metro Deli & Grocery",-78.865982,42.911018,"1381 Main St","","Buffalo","NY","14209","1905","ERIE" 
"Shop Right Corp.",-75.238655,43.095661,"120 Eagle St","","Utica","NY","13501","3902","ONEIDA" 
"Lucky Dragon Bakery Inc.",-74.005211,40.639702,"5214 8th Ave","","Brooklyn","NY","11220","2816","KINGS" 
"D' Juan Deli & Grocery Corp",-73.886894,40.93383,"348 Walnut St","","Yonkers","NY","10701","3732","WESTCHESTER" 
"Sunrise Pharmacy",-73.983162,40.612118,"6725 Bay Pkwy","","Brooklyn","NY","11204","4735","KINGS" 
"American International Foods Inc",-73.994919,40.607841,"8022 20th Ave","","Brooklyn","NY","11214","1809","KINGS" 
"East Main Express",-77.570854,43.160427,"1520 E Main St","","Rochester","NY","14609","7013","MONROE" 
"Family Dollar Store 8523",-73.922363,40.837624,"1245 Edward L Grant Hwy","","Bronx","NY","10452","3101","BRONX" 
"Family Dollar Store 9389",-73.762787,40.691727,"188-33 Linden Blvd","","St Albans","NY","11412","4027","QUEENS" 
"Family Dollar 10847",-78.707932,43.282043,"2740 Main St","","Newfane","NY","14108","1206","NIAGARA" 
"IV Seasons Deli Grocery Corp",-73.953415,40.599117,"1802 Avenue U","","Brooklyn","NY","11229","3904","KINGS" 
"Ariana Deli & Grocery Inc",-73.914017,40.671852,"1634 Eastern Pkwy","","Brooklyn","NY","11233","4804","KINGS" 
"Defenders Gourmet Deli Inc",-73.914421,40.824333,"386 E 161st St","","Bronx","NY","10451","","BRONX" 
"Mill Basin Conv Store",-73.914444,40.61507,"6122 Avenue U","","Brooklyn","NY","11234","5931","KINGS" 
"Dollar General 14171",-74.173691,41.562813,"1065 State Route 52","","Walden","NY","12586","1514","ORANGE" 
"Union Deli Grocery Inc",-73.983299,40.677231,"226 4th Ave","","Brooklyn","NY","11215","","KINGS" 
"Macon Deli",-73.922951,40.684254,"167 Ralph Ave","","Brooklyn","NY","11233","1531","KINGS" 
"Court Street Convenience LLC",-75.912041,42.098724,"69 Court St","","Binghamton","NY","13901","3304","BROOME" 
"Joe South Side Deli Inc 1",-73.792587,40.682686,"115-77 Sutphin Blvd","","Jamaica","NY","11434","","QUEENS" 
"Staten Deli Grocery Corp",-74.085976,40.63673,"488 Jersey St","","Staten Island","NY","10301","2911","RICHMOND" 
"Katonah Food Market Corp/C-Town Supermarket",-73.867188,40.897366,"4265 Katonah Ave","","Bronx","NY","10470","2196","BRONX" 
"HNR Deli & Grocery Corp",-73.967674,40.647655,"1223 Church Ave","","Brooklyn","NY","11218","2905","KINGS" 
"Runway 6371",-74.785583,43.093746,"6371 State Route 167","","Dolgeville","NY","13329","2414","HERKIMER" 
"Dollar Tree 5429",-72.542679,40.871693,"25216 W Montauk Hwy","","Hampton Bays","NY","11946","4002","SUFFOLK" 
"Dollar Tree 5477",-73.902313,40.741047,"63-14 Queens Blvd","","Woodside","NY","11377","","QUEENS" 
"Dollar Goal Discount Inc",-73.889236,40.818768,"870 Hunts Point Ave","","Bronx","NY","10474","5402","BRONX" 
"7 Eleven 26784D",-73.781334,41.275208,"1949 Commerce St","","Yorktown Heights","NY","10598","4409","WESTCHESTER" 
"Bakery Rosarina Corp",-73.90921,40.875031,"5219B Broadway","","Bronx","NY","10463","7636","BRONX" 
"Trade Fair Mart",-78.799072,42.937149,"364 Eggert Rd","","Buffalo","NY","14215","2938","ERIE" 
"STEWART'S SHOP 224",-74.365219,43.00692,"119 E Main St","","Johnstown","NY","12095","2628","FULTON" 
"Red Apple Grocery",-73.935966,40.621727,"1962 Flatbush Ave","","Brooklyn","NY","11234","2818","KINGS" 
"T&J FRUITS&VEGETABLES",-74.992523,43.021938,"213 S Caroline St","","Herkimer","NY","13350","2248","HERKIMER" 
"City Max Market",-78.829155,42.925358,"389 Grider St","","Buffalo","NY","14215","3018","ERIE" 
"Ridge Blvd Grocery & Deli Inc",-74.028709,40.636349,"6905 Ridge Blvd","","Brooklyn","NY","11209","1205","KINGS" 
"M & M Gourmet Deli, Inc",-73.843918,40.856228,"2102 Eastchester Rd","","Bronx","NY","10461","2248","BRONX" 
"Always Fresh Deli & Grill Corp",-73.89505,40.660946,"308 New Lots Ave","","Brooklyn","NY","11207","6531","KINGS" 
"Hicksville Convenience Store Inc",-73.516876,40.772766,"5 Bethpage Road","","Hicksville","NY","11801","","NASSAU" 
"Mohawk Petroleum Inc",-73.893959,42.771511,"3497 State St","","Schenectady","NY","12304","4164","SCHENECTADY" 
"LICARI'S DOLGEVILLE BIG M #890",-74.772507,43.099106,"15 Lamberson St","","Dolgeville","NY","13329","1349","HERKIMER" 
"WORK TO SKI INC DBA Diorios Supermarket",-74.981186,43.705471,"2938 State Route 28","","OLD FORGE","NY","13420","","HERKIMER" 
"DOWN TO EARTH WHOLEFOODS",-76.045319,42.099339,"305 Grant Ave","","Endicott","NY","13760","5468","BROOME" 
"Yazi Petro-line Inc",-74.298904,41.774773,"6337 Route 209","","Kerhonkson","NY","12446","3012","ULSTER" 
"Kingston YMCA Farm Project",-74.000816,41.928093,"507 Broadway","Rear","Kingston","NY","12401","3989","ULSTER" 
"7-eleven 34373",-73.57077,40.653774,"200 E Merrick Rd","","Freeport","NY","11520","4020","NASSAU" 
"Ramy Meat Corp II",-73.92807,40.670464,"1505 Saint Johns Pl","","Brooklyn","NY","11213","3915","KINGS" 
"Stop One Food Market",-76.171013,43.043976,"315 S Geddes St","","Syracuse","NY","13204","2810","ONONDAGA" 
"Myrt 99 Discount Corp",-73.946617,40.695625,"892 Myrtle Ave","","Brooklyn","NY","11206","","KINGS" 
"Lower East Side Market",-75.215019,43.097431,"776 Bleecker St","","Utica","NY","13501","1428","ONEIDA" 
"Mercedes Meat Market",-72.856964,40.762432,"376 Neighborhood Rd","","Mastic Beach","NY","11951","3410","SUFFOLK" 
"Family Dollar 10282",-73.650475,44.888515,"3076 Miner Farm Rd","","Altona","NY","12910","2024","CLINTON" 
"Sonis Oil Corp",-73.461884,44.674431,"4788 Crete Blvd","","Plattsburgh","NY","12901","3767","CLINTON" 
"Food Plus Market, LLC",-78.822304,42.940128,"414 E Amherst St","","Buffalo","NY","14215","1532","ERIE" 
"Troy Five Star Food Market",-73.676888,42.766685,"380 5th Ave","","Troy","NY","12182","3005","RENSSELAER" 
"ABES",-75.224182,43.093124,"608 South St","","Utica","NY","13501","3764","ONEIDA" 
"Felix Grocery Corp",-73.663902,40.997253,"96 Purdy Avenue","","Port chester","NY","10573","","WESTCHESTER" 
"Sean's Supermarket Inc/Steve's C-Town",-73.923286,40.740356,"4125 Greenpoint Ave","","Sunnyside","NY","11104","3007","QUEENS" 
"101 Corner Food Mart Inc.",-73.832626,40.688107,"11101 101st Ave","","South Richmond Hill","NY","11419","1121","QUEENS" 
"Rizka Food Corporation/C-Town Supermarket",-74.083366,40.6036,"2071 Clove Rd","Suite F and U","Staten Island","NY","10304","","RICHMOND" 
"Satmar Meat Of Kj",-74.168716,41.34333,"68 Forest Rd","Unit 102","Monroe","NY","10950","2930","ORANGE" 
"STEWART'S SHOP 155",-75.033783,43.015778,"27 E Clark St","","Ilion","NY","13357","1207","HERKIMER" 
"East Ridge Express Inc",-77.608566,43.195152,"363 E Ridge Rd","","Rochester","NY","14621","1207","MONROE" 
"Bellerose Halal Meat Inc",-73.714424,40.735992,"25306 Hillside Ave","","Bellerose","NY","11426","2152","QUEENS" 
"20/20 Gourmet Deli Inc",-73.916695,40.822536,"788A Courtlandt Ave","","Bronx","NY","10451","4344","BRONX" 
"Monas Market",-78.827026,42.895176,"1291 Broadway St","","Buffalo","NY","14212","1750","ERIE" 
"Maquen Food Inc.",-73.915436,40.661213,"792 Saratoga Ave","","Brooklyn","NY","11212","4444","KINGS" 
"Palax Deli & Grocery Corp.",-74.01429,40.644951,"5222 4th Ave","","Brooklyn","NY","11220","1812","KINGS" 
"North Shore Farms Commack Ltd",-73.290459,40.816158,"40 Vanderbilt Motor Pkwy","","Commack","NY","11725","5410","SUFFOLK" 
"WEST'S SHURFINE FOOD MART",-77.504822,42.789574,"8565 Main St","","Honeoye","NY","14471","9637","ONTARIO" 
"S & H Fruits And Vegetable Inc",-73.889931,40.844837,"731 E Tremont Ave","","Bronx","NY","10457","5101","BRONX" 
"Jays One Stop",-75.959137,42.122677,"285 Harry L Dr","","Johnson City","NY","13790","1424","BROOME" 
"Healthway Shop 1",-74.176689,41.349106,"4 Ruzhin Rd.","Ste 002","Monroe","NY","10950","2905","ORANGE" 
"Irving Gourment Deli Inc",-73.91246,40.697884,"350 Irving Avenue","","Brooklynh","NY","11237","","KINGS" 
"CVS 2096",-73.688988,40.647675,"1740 Broadway","","Hewlett","NY","11557","","NASSAU" 
"CVS 1781",-73.684799,40.660927,"633 Merrick Rd","","Lynbrook","NY","11563","","NASSAU" 
"99 Cents Best Inc",-73.895752,40.855942,"2268 Webster Ave","","Bronx","NY","10457","1302","BRONX" 
"Tops 589",-75.895996,43.989506,"22050 Seaway Plaza","Route 11","Watertown","NY","13601","1665","JEFFERSON" 
"79 Deli & Grocery Store Corp",-73.886803,40.747986,"37-71 79th St","","Jackson Heights","NY","11372","","QUEENS" 
"Leroy Save A Lot",-77.99353,42.977692,"15 W Main St","","Le Roy","NY","14482","1311","GENESEE" 
"FORT DRUM COMMISSARY",-75.804642,44.044048,"10730C Enduring Freedom Dr","","Fort Drum","NY","13602","5006","JEFFERSON" 
"Saint Paul Convenience Store",-77.623718,43.173672,"1004 Saint Paul St","","Rochester","NY","14605","1038","MONROE" 
"Terra Market",-73.99379,40.756901,"533 9th Avenue","","New York","NY","10018","","NEW YORK" 
"Habib Livonia Deli Grocery Corp",-73.883469,40.66634,"909 Livonia Ave","","Brooklyn","NY","11207","5624","KINGS" 
"HR Trading Inc 1",-73.925301,40.691364,"1245 Broadway","","Brooklyn","NY","11221","2908","KINGS" 
"Dollar Tree 5499",-77.712166,43.146801,"2345 Buffalo Rd","Ste 2","Rochester","NY","14624","1305","MONROE" 
"Rna Food Trading Inc",-73.756187,42.642845,"222 S Pearl St","","Albany","NY","12202","1809","ALBANY" 
"Annapurna Grocery",-77.63063,43.176628,"639 Lake Ave","","Rochester","NY","14613","2607","MONROE" 
"Paradise Meat Corp/Associated Supermarket.",-73.857704,40.862427,"2476 Williamsbridge Rd","","Bronx","NY","10469","4806","BRONX" 
"Jupp Corporation",-76.150841,43.040947,"680 S Salina St","","Syracuse","NY","13202","3524","ONONDAGA" 
"Bebe Convenience Shops Inc",-73.901161,40.860073,"70B E 184th St","","Bronx","NY","10468","6502","BRONX" 
"Barbara Deli Food Corp",-73.921898,40.831009,"1027 Walton Ave","","Bronx","NY","10452","","BRONX" 
"Jersey St. Food Corp.",-74.08741,40.639256,"376 Jersey St","","Staten Island","NY","10301","2237","RICHMOND" 
"The Cheese Store",-75.986084,43.969776,"19401 Nys RT 3","","Watertown","NY","13601","5504","JEFFERSON" 
"7 Eleven 39326C",-72.65004,40.93681,"162 Old Country Rd","","Riverhead","NY","11901","2198","SUFFOLK" 
"7 Eleven 15966D",-72.658089,40.822277,"410 Mill Rd","","Westhampton","NY","11977","","SUFFOLK" 
"Mechy Food Store Corp",-73.930038,40.688587,"895 Gates Ave","","Brooklyn","NY","11221","2804","KINGS" 
"Mykonos Food Corp",-73.906891,40.846725,"216 E 175th St","","Bronx","NY","10457","5604","BRONX" 
"1155 New Way Deli Corp",-73.875023,40.670765,"1155 Blake Ave","","Brooklyn","NY","11208","3721","KINGS" 
"Stanley Mini Market Corp",-73.883308,40.659641,"689 Stanley Ave","","Brooklyn","NY","11207","7905","KINGS" 
"Ding Feng Wang Grocery Inc",-74.008064,40.640411,"5316 7th Ave","","Brooklyn","NY","11220","3121","KINGS" 
"Byrne Dairy Geneva 52",-76.986023,42.868084,"201 Castle St","","Geneva","NY","14456","2311","ONTARIO" 
"Norwich Save A Lot",-75.522995,42.515011,"5640 S Plaza, NY-12","South Plaza Suite 8","Norwich","NY","13815","","CHENANGO" 
"Canton Save A Lot",-75.145004,44.598476,"5933 US Highway 11","","Canton","NY","13617","1487","ST LAWRENCE" 
"Pimentel Deli Grocery",-73.899597,40.878735,"3142 Heath Ave","","Bronx","NY","10463","5860","BRONX" 
"Essa Deli Grocery",-73.97979,40.722744,"66 Avenue C","","New York","NY","10009","","NEW YORK" 
"Hicksville Super Halal Meat Inc",-73.513458,40.759029,"410 S Broadway","","Hicksville","NY","11801","5009","NASSAU" 
"Broadway Stop N Go Grocery Inc",-73.907494,40.753593,"5311 Broadway","","Woodside","NY","11377","1730","QUEENS" 
"7 Eleven Store 36951A",-73.783218,40.712852,"17955 Hillside Ave","","Jamaica","NY","11432","4631","QUEENS" 
"WALTER'S FOOD MARKET",-78.90052,42.938915,"178 Thompson St","","Buffalo","NY","14207","2727","ERIE" 
"Central Yetev Lev D'satmar Meat",-73.953499,40.699753,"285 Lee Ave","","Brooklyn","NY","11206","5498","KINGS" 
"The Country Store 20",-74.728867,41.784004,"33 Sullivan Ave","","Liberty","NY","12754","2207","SULLIVAN" 
"Witmers Country Market",-76.538124,42.964344,"372 Grant Avenue Rd","","Auburn","NY","13021","8201","CAYUGA" 
"Chrusciki Bakery Inc",-78.837509,42.89336,"999 Broadway","","Buffalo","NY","14212","","ERIE" 
"Union African  America Market Corp",-73.937988,40.818687,"115 W 142nd St","","New York","NY","10030","","NEW YORK" 
"528 East Eleven Deli Corp",-73.980423,40.727833,"528 E 11th St","","New York","NY","10009","","NEW YORK" 
"TOPS 574",-75.48481,43.776325,"7385 Turin Rd","","Lowville","NY","13367","1720","LEWIS" 
"JK Flatbush Farm Corp",-73.957756,40.643051,"1124 Flatbush Ave","","Brooklyn","NY","11226","6101","KINGS" 
"LunchStop Deli & Grocery Corp",-73.909119,40.771687,"3720 23rd Ave","","Astoria","NY","11105","1902","QUEENS" 
"SENEK FARMS",-78.930557,43.277042,"2194 Youngstown Wilson Rd","","Ransomville","NY","14131","9690","NIAGARA" 
"Celoron General Store",-79.282333,42.109959,"11 Boulevard Ave","","Celoron","NY","14720","","CHAUTAUQUA" 
"Roh's Fish Market, Inc.",-73.959549,40.653873,"776 Flatbush Ave","","Brooklyn","NY","11226","1902","KINGS" 
"Garden Deli Grocery Corp",-73.851822,40.914871,"1195 Yonkers Ave","","Yonkers","NY","10704","3210","WESTCHESTER" 
"Canticle Farm Market ",-78.506477,42.096111,"3809 Old State Rd","","Allegany","NY","14706","9701","CATTARAUGUS" 
"New Five Star 88 Inc.",-73.999496,40.624458,"6505 14th Ave","","Brooklyn","NY","11219","5611","KINGS" 
"Star Market LLC",-75.02742,41.758114,"4288 RT 17b","","Callicoon","NY","12723","5652","SULLIVAN" 
"601 Old Country Rd Corp/John's Farms",-73.493347,40.771267,"601 Old Country Rd","","Plainview","NY","11803","4901","NASSAU" 
"Meadow Deli",-73.559174,40.713833,"393 E Meadow Ave","","East Meadow","NY","11554","3952","NASSAU" 
"7 Eleven 16432D",-73.306625,40.705994,"174 Higbie Ln","","West Islip","NY","11795","3201","SUFFOLK" 
"J & C Deli & Grocery NY Inc.",-73.022141,40.785652,"50 Traction Blvd","","Patchogue","NY","11772","1031","SUFFOLK" 
"Noco Express 38",-78.672195,42.916409,"370 Central Ave","","Lancaster","NY","14086","1207","ERIE" 
"Joe's Jerky & Country Store",-75.590935,43.075214,"190 E State St","","Sherrill","NY","13461","1232","ONEIDA" 
"CP Family Market Corp/Key Food",-73.845802,40.783558,"1519 College Point Blvd","","College Point","NY","11356","2209","QUEENS" 
"Baisley Deli, Inc.",-73.782806,40.683979,"11707 Guy r Brewer Blvd","","Jamaica","NY","11434","2148","QUEENS" 
"Vivi Deli Food Mart, Corp",-73.883255,40.853764,"724-728 E 187th Street","","Bronx","NY","10458","","BRONX" 
"Polonaise",-76.086098,43.055317,"3006 Erie Blvd E","","Syracuse","NY","13224","1404","ONONDAGA" 
"EF Trading Of NY Corp.",-74.030403,40.625195,"8316 3rd Ave","","Brooklyn","NY","11209","4403","KINGS" 
"Conklin Ave Deli & Grocery",-75.889008,42.096302,"293 Conklin Ave","","Binghamton","NY","13903","2450","BROOME" 
"Torres Minimarket",-73.06562,40.860931,"1656 Middle Country Rd","","Centereach","NY","11720","3537","SUFFOLK" 
"Way In Market",-76.171043,43.043507,"421 S Geddes St","","Syracuse","NY","13204","2812","ONONDAGA" 
"Star Two Deli Corp",-73.926514,40.659752,"994 Winthrop St","","Brooklyn","NY","11212","1346","KINGS" 
"124 Stop 1 Deli Inc",-73.901443,40.857895,"124 E 183rd St","","Bronx","NY","10453","1237","BRONX" 
"7-Eleven Inc F 35647A",-73.959854,40.76247,"1160 1st Ave","","New York","NY","10065","","NEW YORK" 
"85th Street Deli, Inc.",-73.858994,40.692558,"85-01 Jamaica Ave","","Woodhaven","NY","11421","","QUEENS" 
"El Novillo Meat Corp",-73.845741,40.784718,"1433 College Point Blvd","","College Point","NY","11356","1719","QUEENS" 
"NGP Markets Corp/New Age Market",-73.805107,40.762745,"16006 Northern Blvd","","Flushing","NY","11358","1639","QUEENS" 
"Ginegaw Farmers Market ",-77.288834,43.133686,"3600 Lorraine Dr","","Walworth","NY","14568","9311","WAYNE" 
"Jubilee Homes Of Syracuse",-76.159012,43.03883,"119 South Ave","","Syracuse","NY","13204","4119","ONONDAGA" 
"Gillie Brook Farm",-76.353752,43.071724,"6147 Gillie Brook Rd","","Memphis","NY","13112","9782","ONONDAGA" 
"EBC Deli And Grocery Corp",-73.929535,40.693787,"1117 Broadway","","Brooklyn","NY","11221","3001","KINGS" 
"Phnom Penh-nha Trang Market",-73.898018,40.86673,"2639 Jerome Ave","","Bronx","NY","10468","","BRONX" 
"Airmont Gulf",-74.113914,41.114475,"14 N Airmont Rd","","Suffern","NY","10901","5107","ROCKLAND" 
"Ao Xin Zhou Supermarket Inc.",-73.850296,40.679939,"8811 Liberty Ave","","Ozone Park","NY","11417","1328","QUEENS" 
"Simmons Farm",-75.689949,43.902859,"10180 State Route 12","","Copenhagen","NY","13626","3213","LEWIS" 
"A & S Broadway Produce Inc./Top Tomato 13",-73.896362,40.918987,"420 S Broadway","","Yonkers","NY","10705","2301","WESTCHESTER" 
"Leo's Deli",-74.12838,40.626694,"1153 Forest Ave","","Staten Island","NY","10310","2408","RICHMOND" 
"Ilion Farmers Market At Clapp Saddle Farm ",-75.045662,43.001778,"437 Otsego St","","Ilion","NY","13357","2529","HERKIMER" 
"Maws Farm",-75.010529,43.18103,"7342 Main St","","Newport","NY","13416","3500","HERKIMER" 
"CHELSEA'S DOWN TO EARTH FARMERS MARKET",-73.980186,40.737602,"23rd St","","New York","NY","10010","","NEW YORK" 
"PARK SLOPES DOWN TO EARTH FARMERS MARKET",-73.979691,40.670193,"4TH ST","","BROOKLYN","NY","11215","","KINGS" 
"Dollar Tree 6829",-77.328926,43.032879,"96 Farmington Rd","","Farmington","NY","14425","7032","ONTARIO" 
"AL SMITHS SUPERETTE INC",-74.983261,44.797626,"4 S Main St","","Norfolk","NY","13667","3107","ST LAWRENCE" 
"Jacob Gourmet Food Inc.",-73.947838,40.830322,"601 W 151st St","","New York","NY","10031","","NEW YORK" 
"7-eleven 39308",-73.992264,40.753883,"535 8th Ave North Side","","New York","NY","10018","","NEW YORK" 
"Af Riverdale Meat Market Corp",-73.904655,40.879238,"5587 Broadway","","Bronx","NY","10463","5503","BRONX" 
"Rays Convenient Shop 1",-78.896667,42.957401,"514 Ontario St","","Buffalo","NY","14207","1638","ERIE" 
"COUNTRY STORE 11",-75.063942,42.448772,"39 Main St","","Oneonta","NY","13820","2518","OTSEGO" 
"Xitlali Deli Grocery Inc",-73.942909,40.705341,"105 Graham Avenue","","Brooklyn","NY","11206","","KINGS" 
"HAMMOND FARMERS Mkt & ARTISANS MKT/ Gardenshare",-75.692444,44.452587,"1A N Main St","","Hammond","NY","13646","3186","ST LAWRENCE" 
"Shan Shan Grocery Inc",-74.010963,40.637592,"5816 7th Ave","","Brooklyn","NY","11220","3905","KINGS" 
"Reber Rock Farm Farmstore And Farmers' Market Stal",-73.458687,44.305798,"1699 Jersey St","","Essex","NY","12936","2927","ESSEX" 
"Alanteri Deli Corp.",-73.976364,40.687107,"719 Fulton St","","Brooklyn","NY","11217","1213","KINGS" 
"1701 Grocery Corp",-73.866554,40.843487,"1701 Unionport Rd","","Bronx","NY","10462","3506","BRONX" 
"3016 Richmond Deli Corp.",-74.160454,40.637245,"3016 Richmond Ter","","Staten Island","NY","10303","1302","RICHMOND" 
"One Stop Store Inc",-77.641571,43.223507,"2955 Dewey Ave","","Rochester","NY","14616","3727","MONROE" 
"7-Eleven 36984H",-73.762276,40.691208,"117-13 Farmers' Blvd","","St Albans","NY","11412","","QUEENS" 
"CVS 4014",-73.98053,40.782745,"2182 Broadway","","New York","NY","10024","6612","NEW YORK" 
"Heaven On Earth Natural Foods",-74.301537,41.609833,"96 Main St","","Pine Bush","NY","12566","6436","ORANGE" 
"Liberty Mart",-73.346039,40.741707,"725 Wyandanch Ave","","West Babylon","NY","11704","1505","SUFFOLK" 
"Holland Deli Corp",-74.171059,40.640549,"3400 Richmond Ter","","Staten Island","NY","10303","1312","RICHMOND" 
"Wind Swept Meadows Farm",-75.876022,43.914822,"17025 County Route 68","","Watertown","NY","13601","5742","JEFFERSON" 
"Price Choper 242",-74.858177,43.043751,"555 E Main St","","Little Falls","NY","13365","1436","HERKIMER" 
"Harlem 421 Foods Corp/Key Food",-73.954964,40.811913,"421 W 125th St","","New York","NY","10027","4211","NEW YORK" 
"Division Markets",-78.860535,43.027809,"165 Division St","","North Tonawanda","NY","14120","","NIAGARA" 
"Maa Shawdesh Grocery Inc",-73.980186,40.64246,"80 Church Ave","","Brooklyn","NY","11218","2208","KINGS" 
"Esin Fuels Inc",-73.636818,43.300808,"84 Main St","","South Glens Falls","NY","12803","4842","SARATOGA" 
"West Harlem Grocery Corp",-73.955551,40.803631,"283 W 115th St","","New York","NY","10026","2459","NEW YORK" 
"POTSDAM CONSUMER CO-OP",-74.983147,44.669914,"24 Elm St","","Potsdam","NY","13676","1812","ST LAWRENCE" 
"Pine Apple Farm Corp",-74.022385,40.630222,"7402 5th Ave","","Brooklyn","NY","11209","2704","KINGS" 
"COMMUNITY CO-OP STORE",-74.855736,43.043797,"589 Albany St","","Little Falls","NY","13365","1526","HERKIMER" 
"Hamilton Heights Green Youth Market ",-73.984299,40.774918,"143 Amsterdam Ave","","New York","NY","10023","5026","NEW YORK" 
"Nyack Farmers Market ",-73.920425,41.091331,"119 Main St","","Nyack","NY","10960","3113","ROCKLAND" 
"CASA AMERICA CORP",-73.863892,40.749725,"10204 Roosevelt Ave","","Corona","NY","11368","2332","QUEENS" 
"Jenkins Farm Market And Deli",-77.701942,42.41761,"8637 State Route 36","","Arkport","NY","14807","9734","STEUBEN" 
"Raffy Mini Mart Food Corp",-73.925514,40.671162,"1608 Sterling Pl","","Brooklyn","NY","11213","3220","KINGS" 
"Tht International Corporation",-73.832771,40.764187,"13432A 35th Ave","","Flushing","NY","11354","2842","QUEENS" 
"East N West Deli Grocery Corp",-73.947685,40.82531,"501 W 145th Street","","New York","NY","10031","","NEW YORK" 
"Stewarts Shop 160",-73.597816,44.216888,"Park St","","Elizabethtown","NY","12932","","ESSEX" 
"Stop 4 Deli and Grocery Inc",-73.941597,40.675205,"137 Kingston Ave","","Brooklyn","NY","11213","1520","KINGS" 
"Hathaway Farms LLC",-79.684425,42.280144,"9595 E Main Rd","","Ripley","NY","14775","9505","CHAUTAUQUA" 
"H&S Wingdale Market Inc",-73.570709,41.631557,"1815 Route 12","","Wingdale","NY","12594","","DUTCHESS" 
"H & H Deli Corp",-73.930931,40.671234,"216 Utica Ave","","Brooklyn","NY","11213","3204","KINGS" 
"Asian Supermarket And Halal Meat Inc",-73.870346,40.675648,"2757 Pitkin Ave","","Brooklyn","NY","11208","3119","KINGS" 
"Aldi 3",-73.032097,40.777721,"367 Sunrise Hwy","","Patchogue","NY","11772","1905","SUFFOLK" 
"J & B FOOD MARKET",-76.160713,43.033382,"409 Bellevue Ave","","Syracuse","NY","13204","4107","ONONDAGA" 
"The Prince Corner Deli & Grocery Inc",-73.777214,42.673439,"20 N Manning Blvd","","Albany","NY","12206","2225","ALBANY" 
"Rockaway Supermarket Corp/Key Food",-73.812294,40.587349,"8715 Rockaway Beach Blvd","","Rockaway Beach","NY","11693","1611","QUEENS" 
"97 Adams Deli & Grocery Inc",-73.841652,40.680233,"9704 Rockaway Blvd","","Ozone Park","NY","11417","1615","QUEENS" 
"Alzanam Grocery Corp",-73.945526,40.710835,"215 Manhattan Ave","","Brooklyn","NY","11206","1102","KINGS" 
"H & A Candy Grocery 1 Corp",-73.937515,40.801105,"203 East 121st St","","New York","NY","10035","","NEW YORK" 
"107 Mini Market Corp.",-73.799789,40.693398,"10747 Sutphin Blvd.","","Jamaica","NY","11435","","QUEENS" 
"121 Convenience Deli Corp",-73.950714,40.802479,"121 West 116th Street","","New York","NY","10026","","NEW YORK" 
"Family Dollar 2327",-75.625549,43.969875,"21 N Broad St","","West Carthage","NY","13619","","JEFFERSON" 
"KWIK FILL  138",-78.388435,43.221863,"118 Pearl St","","Medina","NY","14103","1259","ORLEANS" 
"Bangla Nagar Supermarket",-73.97995,40.642616,"87 Church Ave","","Brooklyn","NY","11218","2207","KINGS" 
"Bhatti Inc",-74.067482,41.522148,"351 Meadow Ave","","Newburgh","NY","12550","3044","ORANGE" 
"Yummy Happy Gourmet Deli Inc",-73.920074,40.828094,"201 E 163rd St","","Bronx","NY","10451","3207","BRONX" 
"You Jia Food Inc",-74.004257,40.644062,"4702 7th Ave","","Brooklyn","NY","11220","2114","KINGS" 
"H & R Deli & Grocery Inc",-74.08609,40.633606,"345 Victory Blvd","","Staten Island","NY","10301","3049","RICHMOND" 
"Red Hook Food Corp.",-74.001801,40.674755,"603 Clinton St","","Brooklyn","NY","11231","3234","KINGS" 
"BLUEOX NEIGHBORHOOD MARKETS",-76.408669,42.468346,"1321 Dryden Rd","","Ithaca","NY","14850","8796","TOMPKINS" 
"A & A Energy Group Inc",-73.615623,40.838558,"676 Glen Cove Rd","","Glen Head","NY","11545","1927","NASSAU" 
"Bronxwood Food And Convenience, Inc.",-73.852287,40.89175,"884 E 233rd St","","Bronx","NY","10466","3209","BRONX" 
